twitter_id_from,twitter_id_to,score,label
17494010,17494010,0.4447478,1.0
518644221,33977070,0.47978693,1.0
2847221717,1074101017,0.47025692,1.0
1058717720,2433737761,0.4807493,1.0
13218102,13218102,0.48289475,1.0
460376288,72198806,0.47251073,1.0
1068499286,1222257180,0.4669299,1.0
221792092,221792092,0.4662698,1.0
26637348,92186819,0.47338104,1.0
33977070,74198348,0.46557647,1.0
1072467470,1072467470,0.47010392,1.0
20053279,17896154,0.4870874,1.0
834069080,834069080,0.47737154,1.0
36948268,36948268,0.48470864,1.0
818460870573441028,25073877,0.44532907,1.0
60828944,60828944,0.47992393,1.0
2968451607,25073877,0.48989737,1.0
1089334250,2253968388,0.47956902,1.0
4797361833,14135426,0.49061972,1.0
216881337,55677432,0.51010185,1.0
17544524,15764644,0.35133877,1.0
69086398,15428227,0.5108482,1.0
22669526,2433737761,0.4829767,1.0
233693291,1209417007,0.47213256,1.0
233949261,1209417007,0.4531446,1.0
22195441,19394188,0.4389431,1.0
69086398,69086398,0.50508314,1.0
111635980,1531521632,0.46288556,1.0
13491312,13491312,0.46856654,1.0
234763384,234763384,0.541501,1.0
155669457,1045110018,0.45249456,1.0
18632666,171598736,0.45190966,1.0
2863210809,2975091705,0.49534246,1.0
2863210809,2863210809,0.48686364,1.0
312134473,155669457,0.48234716,1.0
1222257180,1410590874,0.4754214,1.0
309070309,1055907624,0.44430745,1.0
26051676,26051676,0.5037437,1.0
246341769,233842454,0.47635725,1.0
47724293,47724293,0.48705545,1.0
818948638890217473,818948638890217473,0.47198606,1.0
234822928,234812598,0.48927462,1.0
236511574,236511574,0.47497058,1.0
22509548,219429281,0.48034203,1.0
1065995022,1065995022,0.48392642,1.0
26637348,855240223432769538,0.48536965,1.0
1092979962,1092979962,0.4500941,1.0
22545491,22545491,0.49177855,1.0
27676828,27676828,0.4848952,1.0
55677432,968650362,0.49853674,1.0
124224165,252819642,0.5135411,1.0
235312723,2973870195,0.47839564,1.0
18137749,25073877,0.490404,1.0
14984637,14984637,0.49886173,1.0
242376736,110545675,0.548526,1.0
432895323,432895323,0.4784263,1.0
2970279814,813286,0.42712024,1.0
212262370,1065995022,0.48073855,1.0
183062944,183062944,0.48497528,1.0
1849261916,1849261916,0.47423202,1.0
225921757,193794406,0.47630584,1.0
92186819,25073877,0.47475037,1.0
2929491549,2929491549,0.49248338,1.0
239949176,25073877,0.50033665,1.0
584012853,2976606250,0.47182745,1.0
234469322,234469322,0.4644975,1.0
14904437,233842454,0.46803638,1.0
819980276570976256,78403308,0.44324696,1.0
18268819,334894942,0.50253385,1.0
1410590874,250188760,0.48715472,1.0
246769138,246769138,0.50193053,1.0
235373000,234014087,0.4864919,1.0
92186819,171968009,0.45734665,1.0
533324996,72198806,0.4824176,1.0
19726613,1068481578,0.4783275,1.0
235312723,814103950404239360,0.4719348,1.0
334894942,150078976,0.46612185,1.0
281540744,281540744,0.48158854,1.0
168502762,231510077,0.46926898,1.0
237750442,150078976,0.4314316,1.0
242555999,811313565760163844,0.46926618,1.0
15361570,2862577383,0.5402681,1.0
10615232,10615232,0.4617256,1.0
93965901,93965901,0.47748864,1.0
2853309155,109579534,0.5081922,1.0
432895323,555474658,0.50006586,1.0
23712174,23712174,0.49064654,1.0
76649729,262756641,0.4773765,1.0
816181091673448448,816181091673448448,0.49040478,1.0
92186819,72198806,0.4597106,1.0
171968009,171968009,0.46651676,1.0
24913074,24913074,0.47122788,1.0
171598736,171598736,0.466751,1.0
254082173,217543151,0.5174203,1.0
1055685948,33537967,0.49471068,1.0
814179031956488192,78445977,0.46607196,1.0
262756641,18916432,0.4654734,1.0
231108733,231108733,0.47710836,1.0
38970940,38970940,0.50614816,1.0
815241612154417152,815241612154417152,0.49331778,1.0
33537967,16160352,0.48664826,1.0
486694111,486694111,0.47669315,1.0
234014087,2433737761,0.47642714,1.0
788075094711107584,788075094711107584,0.50479466,1.0
1240107944,1089334250,0.50169265,1.0
2966758114,2966758114,0.48168626,1.0
58928690,1092979962,0.46812913,1.0
232992031,232992031,0.480385,1.0
2975091705,78403308,0.48378652,1.0
827258161841135623,233949261,0.49436697,1.0
806906355214852096,426028646,0.46763253,1.0
29766367,229197216,0.48816034,1.0
309070309,248495200,0.4761212,1.0
193872188,193872188,0.5093197,1.0
235190657,942156122,0.41449192,1.0
249348006,249348006,0.48347273,1.0
22523087,22523087,0.49156505,1.0
2852998461,2852998461,0.47810897,1.0
47747074,942156122,0.4507031,1.0
15394954,15394954,0.46690437,1.0
334894942,1499993378,0.51681876,1.0
950783972,2914515430,0.530296,1.0
153486399,248735463,0.43411714,1.0
133832049,133832049,0.47255844,1.0
2327941633,22545491,0.47843057,1.0
234374703,172858784,0.44032934,1.0
15764644,18916432,0.4636141,1.0
110755266,110755266,0.50024426,1.0
926446070812602371,926446070812602371,0.5292194,1.0
52503751,385429543,0.43980625,1.0
17544524,17896154,0.4545198,1.0
237312687,818910970567344128,0.47146204,1.0
262756641,1480852568,0.4698694,1.0
1092979962,18916432,0.4902634,1.0
47747074,150078976,0.44796354,1.0
2966205003,2914515430,0.48632297,1.0
20552026,25073877,0.49588653,1.0
237750442,518644221,0.50302297,1.0
133832049,111635980,0.44815767,1.0
246341769,246341769,0.49001232,1.0
816298918468259841,2970279814,0.45755634,1.0
234469322,2953974395,0.4642369,1.0
21111098,21111098,0.4801993,1.0
13491312,1055907624,0.44367886,1.0
5558312,946549322,0.43890566,1.0
32010840,15745368,0.49369967,1.0
239949176,25086658,0.5410879,0.0
26778110,821446682860732416,0.48072356,0.0
140519774,935148134505828353,0.4797525,0.0
1051446626,305216911,0.43850997,0.0
1058256326,114388293,0.4897926,0.0
821446682860732416,26778110,0.49384817,0.0
30216513,1055685948,0.48009187,0.0
17907578,225921757,0.53444624,0.0
18061669,15808765,0.44307777,0.0
1096059529,3044993235,0.41121554,0.0
3018670151,21269970,0.53967565,0.0
114388293,1058256326,0.48299152,0.0
85689484,816683274076614656,0.5130981,0.0
479872233,1155335864,0.49938232,0.0
1069124515,3686482216,0.4901477,0.0
278145569,237862972,0.47729492,0.0
33977070,1060370282,0.48882064,0.0
2964287128,156333623,0.44377124,0.0
1068481578,426028646,0.45585227,0.0
234812598,2861616083,0.47607127,0.0
249787913,16256269,0.52454895,0.0
38970940,342863309,0.48701862,0.0
38970940,2965083477,0.525152,0.0
816652616625168388,19394188,0.4434189,0.0
426028646,756123897783808000,0.4781062,0.0
1089859058,1222257180,0.4910755,0.0
243418245,30216513,0.4185893,0.0
41417564,404132211,0.4681459,0.0
155669457,38970940,0.5059529,0.0
3044993235,1096059529,0.5361344,0.0
171968009,212262370,0.51034606,0.0
828977216595849216,1060984272,0.43464562,0.0
1058460818,296245061,0.48689708,0.0
17856665,18906561,0.5390771,0.0
988573326376427520,23600262,0.42054158,0.0
789244177,2930635215,0.52883404,0.0
20597460,171968009,0.47029915,0.0
76452765,787373558,0.40831822,0.0
14904437,15361570,0.46440864,0.0
950328072,15856366,0.49251628,0.0
85396297,58928690,0.4658953,0.0
2856787757,74198348,0.4918978,0.0
963480595,242873057,0.51443964,0.0
855240223432769538,29201047,0.48389113,0.0
212262370,1635375612,0.47064683,0.0
15808765,18061669,0.4958836,0.0
1615463502,1051127714,0.45302984,0.0
262192574,2973870195,0.4742522,0.0
164369297,31801993,0.47655943,0.0
19394188,816652616625168388,0.52228403,0.0
1055730738,1071840474,0.48342198,0.0
183062944,272465994,0.51445293,0.0
756123897783808000,426028646,0.4820562,0.0
3420965229,942156122,0.3920249,0.0
1067541214671577093,19682187,0.5067703,0.0
584012853,456636692,0.4616548,0.0
18030431,84119348,0.4533267,0.0
18906561,17856665,0.43383747,0.0
216776631,235312723,0.54779,0.0
58928690,85396297,0.47143263,0.0
38970940,242772524,0.52362955,0.0
236279233,264219447,0.53291523,0.0
48117116,826065858548133888,0.4895826,0.0
1074480192,22195441,0.49125415,0.0
33537967,442824717,0.44612727,0.0
456636692,584012853,0.5207372,0.0
58928690,50152441,0.52019304,0.0
50152441,58928690,0.46416056,0.0
11522502,249787913,0.4843117,0.0
252819642,237814920,0.5112809,0.0
442824717,18137749,0.46228307,0.0
533324996,155669457,0.48054075,0.0
15856366,950328072,0.5100614,0.0
24745957,24195214,0.47597423,0.0
22195441,1074480192,0.49755022,0.0
1883356866,109071031,0.43115446,0.0
1051127714,1615463502,0.4681579,0.0
2975091705,75785294,0.45035002,0.0
880480631108644864,18916432,0.45466012,0.0
2929491549,20053279,0.4654194,0.0
4749863113,1240107944,0.5103064,0.0
291756142,55677432,0.4900697,0.0
20053279,2929491549,0.5079408,0.0
