twitter_id_from,twitter_id_to,score,label
816298918468259841,2970279814,0.5604192,1.0
234469322,2953974395,0.7535915,1.0
21111098,21111098,-3.3621726,1.0
13491312,1055907624,0.65441835,1.0
5558312,946549322,-1.3170121,1.0
32010840,15745368,0.057967126,1.0
239949176,25086658,-7.2018824,0.0
26778110,821446682860732416,-7.836579,0.0
140519774,935148134505828353,-2.5871043,0.0
1051446626,305216911,-5.2428327,0.0
1058256326,114388293,-3.5701354,0.0
821446682860732416,26778110,-5.964746,0.0
30216513,1055685948,-1.7464011,0.0
17907578,225921757,-5.628011,0.0
18061669,15808765,-1.4939291,0.0
1096059529,3044993235,-2.6961706,0.0
3018670151,21269970,-5.042991,0.0
114388293,1058256326,-3.0182426,0.0
85689484,816683274076614656,-4.670716,0.0
479872233,1155335864,-1.51179,0.0
1069124515,3686482216,-1.7475622,0.0
278145569,237862972,0.081635416,0.0
33977070,1060370282,0.1292476,0.0
2964287128,156333623,-7.4036684,0.0
1068481578,426028646,-2.6305718,0.0
234812598,2861616083,0.866589,0.0
249787913,16256269,-1.9720542,0.0
38970940,342863309,-1.6648562,0.0
38970940,2965083477,-5.686747,0.0
816652616625168388,19394188,-1.189789,0.0
426028646,756123897783808000,-1.2718518,0.0
1089859058,1222257180,-1.8669419,0.0
243418245,30216513,-5.550175,0.0
41417564,404132211,-3.202132,0.0
155669457,38970940,-4.2808375,0.0
3044993235,1096059529,-2.5784428,0.0
171968009,212262370,-2.2243493,0.0
828977216595849216,1060984272,-4.109063,0.0
1058460818,296245061,-0.1439181,0.0
17856665,18906561,-5.4169745,0.0
988573326376427520,23600262,-4.199247,0.0
789244177,2930635215,-4.6143713,0.0
20597460,171968009,-2.6082299,0.0
76452765,787373558,-4.19947,0.0
14904437,15361570,-3.3096824,0.0
950328072,15856366,-3.044245,0.0
85396297,58928690,-1.7296159,0.0
2856787757,74198348,-0.19393319,0.0
963480595,242873057,-1.626174,0.0
855240223432769538,29201047,-3.9170444,0.0
212262370,1635375612,-4.837275,0.0
15808765,18061669,-2.400017,0.0
1615463502,1051127714,-2.0386026,0.0
262192574,2973870195,-2.7112012,0.0
164369297,31801993,-0.31905276,0.0
19394188,816652616625168388,-1.7939811,0.0
1055730738,1071840474,-0.84938914,0.0
183062944,272465994,-3.4283063,0.0
756123897783808000,426028646,-0.06267053,0.0
3420965229,942156122,-5.6180573,0.0
1067541214671577093,19682187,-2.0348408,0.0
584012853,456636692,-5.262903,0.0
18030431,84119348,-4.959712,0.0
18906561,17856665,-6.452424,0.0
216776631,235312723,-8.194798,0.0
58928690,85396297,-0.69140416,0.0
38970940,242772524,-5.8775797,0.0
236279233,264219447,-3.2439377,0.0
48117116,826065858548133888,-3.3764803,0.0
1074480192,22195441,-3.0637918,0.0
33537967,442824717,-2.5533848,0.0
456636692,584012853,-7.130562,0.0
58928690,50152441,-6.328038,0.0
50152441,58928690,-6.40471,0.0
11522502,249787913,-7.264214,0.0
252819642,237814920,-2.3328116,0.0
442824717,18137749,-1.3834662,0.0
533324996,155669457,-2.7604287,0.0
15856366,950328072,-2.0970793,0.0
24745957,24195214,0.38677377,0.0
22195441,1074480192,-0.093390286,0.0
1883356866,109071031,-4.5139728,0.0
1051127714,1615463502,-3.498853,0.0
2975091705,75785294,-7.966374,0.0
880480631108644864,18916432,1.2952499,0.0
2929491549,20053279,-0.030989707,0.0
4749863113,1240107944,-7.299254,0.0
291756142,55677432,-2.0092075,0.0
20053279,2929491549,0.43141645,0.0
55677432,14275291,2.3075995,0.0
266133081,2371339658,-2.6096098,0.0
31801993,164369297,-1.1978445,0.0
426028646,1068481578,-1.9179823,0.0
216776631,1530850933,-1.3631959,0.0
4049197462,843636970538618880,-5.8733616,0.0
584012853,38978018,-2.948099,0.0
17996269,14275291,-4.670138,0.0
2968451607,44251742,-4.9229484,0.0
233693291,19929362,-1.1414685,0.0
112740986,365922043,-5.414758,0.0
482450423,278124059,-3.9809363,0.0
1068499286,80612021,-0.9565379,0.0
15600527,20545793,-3.8038151,0.0
299883942,233737858,-1.1145585,0.0
3018670151,404132211,-1.3145323,0.0
23600262,7270292,-4.131328,0.0
1137590713,24905240,-2.309749,0.0
234128524,20467163,-1.1852362,0.0
23201727,1908143071,-4.956748,0.0
109071031,1883356866,-5.761213,0.0
26051676,776664410,-3.9850748,0.0
237763317,1009269193,-2.016055,0.0
60828944,813286,-0.8292931,0.0
2696643955,323490669,-3.7128642,0.0
1083448909,234128524,-4.0068173,0.0
293131808,22523087,-4.1062264,0.0
237763317,44251742,-8.719932,0.0
112740986,229197216,-4.961817,0.0
1339931490,2724095695,-1.8480139,0.0
756123897783808000,23600262,-2.5928125,0.0
2964287128,926446070812602371,-6.1382513,0.0
84119348,232992031,-4.006755,0.0
150078976,555474658,-2.695202,0.0
1077446982,25781141,-5.8080983,0.0
968650362,31801993,-3.047594,0.0
826065858548133888,48117116,-3.158871,0.0
32010840,888031054141022209,-2.4871805,0.0
20053279,21269970,-0.42483956,0.0
816652616625168388,235373000,-6.600817,0.0
819992522109894658,235312723,-1.7593057,0.0
1071840474,1055730738,-0.9662549,0.0
272465994,1058917562,-6.0797887,0.0
171598736,76649729,-2.916412,0.0
305216911,1051446626,-3.214903,0.0
25781141,267854863,-1.2925062,0.0
1051446626,92186819,-2.4028194,0.0
365922043,112740986,-4.5056796,0.0
431105217,1260172386,-0.7532068,0.0
237814920,252819642,0.33370668,0.0
533324996,233949261,-5.825458,0.0
986781648,600463589,-2.6260726,0.0
818460870573441028,193794406,-0.0680328,0.0
115676070,110755266,-4.4649506,0.0
22055226,462143773,-5.944087,0.0
1240107944,4749863113,-6.157717,0.0
19929362,249787913,-3.1356094,0.0
581141508,50452197,-0.4862619,0.0
995193054,912608010,-4.032698,0.0
28602948,1074518754,0.19988513,0.0
229197216,112740986,-2.252933,0.0
233949261,533324996,-6.0256033,0.0
14984637,2932617195,-1.6123536,0.0
76649729,171598736,-2.4602242,0.0
970207298,926446070812602371,-3.1913683,0.0
1071840474,1410590874,-1.638505,0.0
342863309,38970940,-2.5161455,0.0
303861808,13491312,-2.2420678,0.0
2914515430,19168067,-5.110887,0.0
234763384,117501995,-0.9328223,0.0
811313565760163844,193872188,-3.501198,0.0
252249233,16256269,-3.2271595,0.0
50452197,581141508,-1.4658675,0.0
16256269,252249233,-4.9624753,0.0
1031591,4049197462,-1.3552659,0.0
76452765,584012853,0.32040662,0.0
233842454,1077121945,-0.8594524,0.0
193872188,811313565760163844,-3.0069518,0.0
44251742,237763317,-6.711289,0.0
75785294,2975091705,-8.011795,0.0
323490669,2696643955,-2.9938982,0.0
38970940,155669457,-2.1743155,0.0
29201047,467823431,-1.8024395,0.0
942156122,3420965229,-7.7171645,0.0
1055685948,30216513,-1.2248023,0.0
15361570,14904437,-4.1929946,0.0
110755266,1499993378,-4.4003053,0.0
242926427,24195214,-4.3696895,0.0
90639372,1074412920,-6.3881793,0.0
467823431,2327941633,-8.925252,0.0
1635375612,212262370,-3.0150409,0.0
15394954,816705409486618624,-4.0945086,0.0
76649729,249348006,-4.144588,0.0
74198348,239949176,-3.5880759,0.0
233737858,1135486501,-0.60020393,0.0
2964287128,18061669,-0.805522,0.0
216776631,939091,-0.2560976,0.0
18137749,442824717,-1.4531837,0.0
103761467,27676828,-2.9727695,0.0
462143773,18030431,-5.5366006,0.0
956283913835614208,216776631,-2.9719126,0.0
7270292,23600262,-2.1541982,0.0
72198806,343171266,-6.963885,0.0
75364211,789244177,-4.8139143,0.0
281540744,2964877294,-1.763706,0.0
84119348,18030431,-5.0551963,0.0
343171266,72198806,-6.9889016,0.0
18916432,459755446,-7.2296853,0.0
258900199,823552974253342721,-0.84790295,0.0
24905240,1137590713,-3.2040532,0.0
249348006,76649729,-3.9033287,0.0
456636692,133832049,-5.704609,0.0
232992031,84119348,-1.219137,0.0
1024390184090181633,242873057,-3.905887,0.0
242873057,1024390184090181633,-3.7709844,0.0
115979444,888031054141022209,-5.008936,0.0
171968009,20597460,-2.4018948,0.0
1024390184090181633,211420609,-4.0168934,0.0
1051446626,404132211,-2.5827687,0.0
1499993378,110755266,-4.234269,0.0
154139987,819744763020775425,-4.392898,0.0
55677432,291756142,-0.3215044,0.0
843636970538618880,161743731,-1.4916198,0.0
2933760046,1072467470,-4.1465516,0.0
242873057,963480595,0.38247865,0.0
279036722,22509548,-3.8659751,0.0
51228911,808416682972770304,-2.1535084,0.0
993153006,38254095,-3.9456732,0.0
862405301693296640,776664410,-4.163935,0.0
38254095,1058345042,-7.3244567,0.0
2973870195,262192574,-3.5099366,0.0
1530850933,15808765,0.37853944,0.0
2847221717,2853309155,-0.100630105,0.0
806906355214852096,2852998461,-5.1445923,0.0
2932617195,14984637,-3.271906,0.0
442824717,33537967,-1.6635001,0.0
38254095,993153006,-3.306668,0.0
23970171,487297085,-1.1630881,0.0
600463589,986781648,-4.9912586,0.0
193794406,818460870573441028,-1.3692975,0.0
2965083477,38970940,-7.839998,0.0
267854863,25781141,-0.40950733,0.0
2964877294,281540744,-2.597282,0.0
309070309,1074518754,0.89696604,0.0
23725826,811313565760163844,-4.972045,0.0
1155335864,479872233,-0.78688914,0.0
19726613,16056306,-1.0359769,0.0
1908143071,23201727,-5.286255,0.0
168502762,2932617195,-3.55816,0.0
16056306,404132211,-1.7674224,0.0
776664410,26051676,-3.4656594,0.0
1074412920,90639372,-3.8274977,0.0
80612021,1068499286,-1.0455849,0.0
34715823,815931811348017152,-0.3287993,0.0
38978018,584012853,-5.5874944,0.0
2930635215,789244177,-4.460507,0.0
2968451607,37920978,-2.8964934,0.0
818948638890217473,2863210809,-1.4320669,0.0
10615232,926446070812602371,-6.459934,0.0
242772524,38970940,-7.4440794,0.0
22509548,279036722,-6.0738034,0.0
264219447,236279233,-3.5841777,0.0
19682187,1067541214671577093,0.5074875,0.0
14275291,55677432,-2.4681168,0.0
912608010,995193054,-1.715296,0.0
20467163,1076899938,-6.5817366,0.0
237862972,278145569,1.014749,0.0
404132211,3018670151,-0.5084633,0.0
13491312,303861808,-2.059591,0.0
18061669,2964287128,-3.2688265,0.0
272465994,183062944,-2.6423423,0.0
787373558,842072478834909184,-3.6569302,0.0
1069124515,161411080,-6.1213193,0.0
1883356866,27676828,-0.13160163,0.0
23600262,756123897783808000,-4.875896,0.0
2696643955,600463589,0.42593765,0.0
404132211,1051446626,-0.95545965,0.0
1074518754,309070309,-2.8787823,0.0
17907578,234763384,-3.4709504,0.0
240427862,234374703,-0.8230764,0.0
74198348,2856787757,0.29412824,0.0
1410590874,1071840474,-1.0513146,0.0
842072478834909184,787373558,-4.374483,0.0
20552026,2966765501,-3.419205,0.0
16056306,19726613,-1.0531676,0.0
1060984272,828977216595849216,-4.9887877,0.0
156333623,2964287128,-7.901834,0.0
1444015610,155669457,-4.9545617,0.0
234763384,17907578,-0.9967738,0.0
249787913,11522502,-7.003298,0.0
18030431,462143773,-7.026204,0.0
1065995022,17896154,-0.274486,0.0
1069124515,109287731,-1.6405356,0.0
27676828,103761467,-3.6254923,0.0
153944899,815966620300480514,-4.5835176,0.0
2337241560,970207298,-6.504106,0.0
815966620300480514,153944899,-4.464321,0.0
808416682972770304,51228911,-2.591602,0.0
799764016885329921,423966076,-4.8273206,0.0
20113797,27676828,-6.0015025,0.0
24195214,242926427,-3.0283887,0.0
2279098645,26062385,-0.26949912,0.0
239949176,74198348,-4.0489135,0.0
161743731,843636970538618880,-1.4199004,0.0
843636970538618880,4049197462,-6.6460805,0.0
20545793,15600527,-3.6714017,0.0
404132211,16056306,-0.08260661,0.0
2371339658,266133081,-2.0809882,0.0
2963445730,32010840,-0.82306486,0.0
817076257770835968,818975124460335106,-5.325576,0.0
32010840,2963445730,0.6022664,0.0
299883942,776664410,-4.334312,0.0
776664410,299883942,-3.1178062,0.0
1060370282,33977070,1.5367789,0.0
109287731,1069124515,-3.3284562,0.0
266719387,815733290955112448,-3.1094766,0.0
467823431,29201047,-0.92681426,0.0
234128524,1083448909,-4.818487,0.0
44251742,2968451607,-4.3307424,0.0
2724095695,1339931490,-0.26400846,0.0
815931811348017152,34715823,-2.660246,0.0
16256269,249787913,-3.2456458,0.0
1058345042,38254095,-6.518746,0.0
487297085,23970171,0.8240432,0.0
584012853,76452765,1.3859243,0.0
1074518754,28602948,-2.4605038,0.0
234374703,240427862,-2.3984108,0.0
19168067,2914515430,-1.3105078,0.0
1530850933,216776631,0.49715942,0.0
1077446982,181621546,-5.409457,0.0
235312723,819992522109894658,0.39056414,0.0
789244177,75364211,-3.7733767,0.0
555474658,150078976,-1.4881401,0.0
14275291,17996269,-7.9381995,0.0
133832049,456636692,-6.507092,0.0
1222257180,1089859058,-3.1247778,0.0
114388293,442824717,-4.8965383,0.0
813286,60828944,-2.7641463,0.0
970207298,2337241560,-7.162905,0.0
821763194372943872,2861616083,-6.5070357,0.0
155669457,533324996,-3.996606,0.0
305216911,80612021,-0.30718023,0.0
1135486501,233737858,-3.1622298,0.0
1058917562,816111677917851649,-4.1425385,0.0
888031054141022209,32010840,-2.418441,0.0
811313565760163844,23725826,-6.9616756,0.0
799764016885329921,258900199,-3.8399394,0.0
112740986,811313565760163844,-0.25377333,0.0
23600262,988573326376427520,-4.075767,0.0
22523087,293131808,-1.5553992,0.0
216776631,956283913835614208,-3.9192603,0.0
2861616083,234812598,-1.0692723,0.0
19926675,172858784,-1.4669468,0.0
2327941633,467823431,-8.365287,0.0
18915145,18030431,-1.4977419,0.0
1065995022,129928278,-7.010566,0.0
819744763020775425,154139987,-4.9874873,0.0
82453460,153944899,-1.7317734,0.0
296245061,1058460818,-2.7094405,0.0
2966765501,456636692,-5.011991,0.0
1260172386,431105217,-3.053581,0.0
117501995,234763384,-3.9832637,0.0
161411080,1069124515,-5.5771875,0.0
1072467470,2933760046,-4.011852,0.0
1058917562,272465994,-7.3224864,0.0
7429102,1096059529,-1.9911199,0.0
2371339658,266719387,-2.8855677,0.0
21157904,2856787757,-0.98308593,0.0
18916432,880480631108644864,-0.41100758,0.0
21269970,3018670151,-4.2572513,0.0
110755266,115676070,-5.0131607,0.0
2852998461,806906355214852096,-3.8793504,0.0
776664410,862405301693296640,-4.224956,0.0
4049197462,1031591,-0.35894042,0.0
442824717,114388293,-5.5987277,0.0
815733290955112448,266719387,-4.004846,0.0
811986281177772032,24195214,-6.009149,0.0
2853309155,2847221717,-0.7291631,0.0
211420609,1024390184090181633,-3.3570077,0.0
816111677917851649,1058917562,-4.559193,0.0
212262370,171968009,-3.0333898,0.0
155669457,1444015610,-4.8645205,0.0
27676828,20113797,-8.10447,0.0
234763384,30354991,0.025696695,0.0
935148134505828353,140519774,-4.44846,0.0
15361570,85689484,-5.4212523,0.0
811313565760163844,112740986,-0.49775916,0.0
1076899938,20467163,-5.2217584,0.0
462143773,22055226,-4.1313467,0.0
18030431,18915145,-0.7845072,0.0
249787913,19929362,-3.0203815,0.0
25086658,239949176,-6.464117,0.0
29201047,855240223432769538,-4.479039,0.0
242873057,88784440,-0.39488822,0.0
24195214,811986281177772032,-6.365212,0.0
1009269193,237763317,-2.066704,0.0
423966076,799764016885329921,-4.0026546,0.0
31801993,968650362,-4.3099365,0.0
19929362,233693291,0.12734753,0.0
26062385,2279098645,-0.20853692,0.0
30354991,234763384,-4.016971,0.0
2863210809,818948638890217473,-1.1570544,0.0
278124059,482450423,-6.8819313,0.0
225921757,17907578,-7.3045373,0.0
235373000,816652616625168388,-4.599405,0.0
153944899,82453460,-2.0081592,0.0
888031054141022209,115979444,-5.0942116,0.0
20467163,234128524,-0.6140112,0.0
926446070812602371,10615232,-2.5877156,0.0
27676828,1883356866,-1.2998178,0.0
262192574,21406834,-4.660621,0.0
258900199,799764016885329921,-5.111731,0.0
404132211,41417564,-2.2515235,0.0
939091,216776631,-1.1453993,0.0
2966765501,20552026,-3.5811293,0.0
30216513,243418245,-5.192845,0.0
17896154,1065995022,-4.1484284,0.0
404132211,14135426,1.0078185,0.0
926446070812602371,2964287128,-5.9987135,0.0
823552974253342721,258900199,0.5939639,0.0
600463589,2696643955,-1.9106281,0.0
233737858,299883942,0.40429264,0.0
129928278,1065995022,-9.136939,0.0
14135426,404132211,-0.6062203,0.0
235312723,216776631,-6.2243595,0.0
459755446,18916432,-5.7967143,0.0
456636692,2966765501,-4.1729474,0.0
24195214,24745957,-0.7811926,0.0
926446070812602371,970207298,-1.5820577,0.0
172858784,19926675,-2.9675038,0.0
25781141,1077446982,-5.671601,0.0
181621546,1077446982,-4.967779,0.0
818975124460335106,817076257770835968,-3.7683108,0.0
88784440,242873057,-0.9671982,0.0
21406834,262192574,-6.8459024,0.0
816683274076614656,85689484,-5.369254,0.0
80612021,305216911,-1.2084799,0.0
3686482216,1069124515,-1.3963165,0.0
2861616083,821763194372943872,-6.8278856,0.0
92186819,1051446626,-1.6083655,0.0
37920978,2968451607,-4.331052,0.0
2856787757,21157904,0.09140587,0.0
787373558,76452765,-6.2418466,0.0
816705409486618624,15394954,-3.8042862,0.0
266719387,2371339658,-2.546144,0.0
15808765,1530850933,-3.2880247,0.0
1096059529,7429102,-1.715584,0.0
21269970,20053279,-1.0733714,0.0
85689484,15361570,-5.400063,0.0
2932617195,168502762,-4.478966,0.0
1077121945,233842454,-1.702904,0.0
