user_id	reply_to	count
64035970	603025587	2
64035970	16365305	1
64035970	216776631	1
64035970	14792049	1
64035970	1249982359	4
64035970	2461810448	1
64035970	121489431	1
64035970	930552552302792705	2
64035970	830908366377611266	3
64035970	1209417007	4
64035970	98471035	1
64035970	498167911	1
64035970	1339835893	2
64035970	41012191	1
64035970	24768753	1
64035970	8940342	1
64035970	242555999	3
64035970	15745368	2
64035970	370491805	1
64035970	4091551984	1
64035970	3497941	2
64035970	738080573365702657	1
64035970	3223426134	2
64035970	15324851	1
64035970	15728161	1
64035970	11611052	1
64035970	384910109	1
64035970	49986034	1
64035970	1084375028	1
64035970	17494010	2
64035970	468646961	2
64035970	245441097	3
64035970	248735463	1
64035970	1422241538	1
64035970	104198706	1
64035970	407396556	1
64035970	282545479	1
64035970	120233868	1
64035970	942156122	2
64035970	29465136	1
64035970	7429102	1
64035970	15951166	1
64035970	34371118	3
64035970	44513878	1
64035970	30354991	2
64035970	95431448	1
64035970	2573480784	1
64035970	18005085	1
64035970	1216789842	4
64035970	786309892990574592	1
64035970	87498687	1
64035970	27075032	1
64035970	75939860	1
64035970	20707070	1
64035970	16873455	1
64035970	18464266	1
64035970	820378690920058880	1
64035970	234374703	2
64035970	122280853	1
64035970	887418059501305858	2
64035970	21786618	1
64035970	48038024	1
64035970	95270375	1
54598826	12	4
54598826	216299334	3
54598826	25073877	3
54598826	2908170952	1
54598826	54598826	1
54598826	11102352	1
54598826	74014041	8
54598826	28461667	1
54598826	14415941	4
54598826	1058460818	1
54598826	233842454	2
54598826	29201047	1
54598826	14275291	1
54598826	18176907	1
54598826	19017675	1
54598826	22509548	2
54598826	114388293	1
54598826	79638576	1
54598826	469194846	1
54598826	21044127	2
54598826	17198100	1
54598826	291756142	1
54598826	24913074	1
54598826	278145569	1
54598826	17976923	3
54598826	22643800	10
54598826	21631487	2
54598826	487297085	1
54598826	48566603	8
54598826	61804416	1
54598826	52992670	2
54598826	32718488	2
54598826	16039421	1
54598826	16405291	1
54598826	237299871	1
54598826	17544524	1
54598826	19269183	4
54598826	27689907	1
54598826	63615980	2
54598826	20958510	1
54598826	19850687	1
54598826	18566912	1
54598826	13218102	1
54598826	24735461	1
54598826	15087057	1
54598826	18906561	1
54598826	7730052	1
54598826	6708952	5
54598826	32010840	1
54598826	20467163	1
54598826	240760644	1
54598826	15808765	1
54598826	14135426	2
54598826	20182089	1
54598826	10615232	1
54598826	15661604	1
54598826	70799725	2
54598826	21048033	1
54598826	47341545	1
54598826	46220856	2
54598826	44478236	1
54598826	65691824	1
54598826	19394188	2
54598826	88784440	1
54598826	81191343	1
54598826	117537998	1
54598826	21081237	1
54598826	26062385	1
54598826	31801993	1
54598826	41808212	1
54598826	28848476	1
54598826	23134068	1
54598826	16814727	1
5577902	14914938	2
5577902	225921757	2
5577902	6708952	1
5577902	5577902	1
54598832	54598832	11
54598832	14630174	1
24190226	18166778	1
24190226	58579942	1
24190226	25073877	24
24190226	139950708	1
24190226	227373977	21
24190226	755835576	1
24190226	20660342	1
24190226	465046121	1
24190226	150281740	1
24190226	74241914	1
24190226	522282462	3
24190226	5509762	1
24190226	34643610	1
24190226	44945327	1
24190226	29501253	1
24190226	71343954	2
24190226	19828037	25
24190226	56223278	1
24190226	24933645	1
24190226	101334380	1
24190226	48581849	5
24190226	15896464	6
24190226	16076032	1
24190226	17770086	6
24190226	65651571	3
24190226	229958522	9
24190226	38970940	1
24190226	24190226	3
24190226	54622050	2
16063762	329838136	2
16063762	29374498	1
16063762	16063762	22
16063762	79330780	1
16063762	119491006	1
16063762	20474624	1
16063762	14335332	5
16063762	37723353	1
16063762	65466158	3
16063762	76449921	3
16063762	22457041	1
16063762	26769653	2
16063762	69035304	1
16063762	9534522	2
16063762	14855994	1
16063762	51462013	2
16063762	27029537	1
16063762	14888467	2
981802260	5763262	12
981802260	18382184	14
981802260	981802260	94
981802260	454099919	15
981802260	634734888	31
981802260	138141495	1
981802260	34656830	1
981802260	309907190	15
981802260	14372270	5
981802260	18276341	2
981802260	309822757	1
981802260	14573926	1
981802260	342863309	1
981802260	20182089	3
981802260	11640472	13
981802260	19638751	1
981802260	452521774	2
981802260	19785811	1
981802260	29417304	3
981802260	236485849	1
981802260	1051396218	2
981802260	18320874	1
981802260	30354991	1
981802260	33276161	1
981802260	2750127259	1
981802260	36511031	1
981802260	19394188	1
981802260	25073877	7
981802260	468646961	2
981802260	118130765	1
981802260	858646280	1
981802260	164554364	2
981802260	3223426134	3
981802260	12889162	1
981802260	235196204	1
981802260	241201438	1
981802260	79923701	1
981802260	19682187	1
981802260	5120691	1
981802260	108441652	1
981802260	16533820	1
36511031	36511031	6
36511031	11740902	1
34350493	34350493	23
34350493	16351781	1
34350493	17919972	1
34350493	55117855	1
34350493	171968009	1
34350493	17975151	1
59841920	47285504	1
3281853858	3281853858	24
3281853858	73303753	1
360783298	264219447	3
360783298	261749735	1
360783298	360783298	16
360783298	18916432	23
360783298	792660210	1
360783298	930552552302792705	2
360783298	78523300	13
360783298	282695161	2
360783298	19211550	1
360783298	25073877	4
360783298	202952121	1
360783298	22956220	1
360783298	2964877294	1
360783298	818910970567344128	5
360783298	19394188	5
360783298	818975124460335106	1
360783298	29465136	1
360783298	17976923	1
360783298	815931811348017152	2
360783298	878247600096509952	1
360783298	19926675	2
360783298	1209417007	2
360783298	2253968388	1
360783298	963480595	1
360783298	216503958	1
360783298	1069124515	2
360783298	235217558	1
360783298	234469322	7
360783298	234128524	2
360783298	993153006	2
360783298	2974648323	3
360783298	13218102	1
360783298	838837214951911424	1
360783298	299883942	1
360783298	816652616625168388	1
360783298	18030431	3
360783298	19726613	1
360783298	21111098	2
360783298	468646961	1
360783298	29450962	1
360783298	17544524	1
360783298	15745368	1
360783298	117501995	1
360783298	742735530287304704	1
360783298	432895323	1
360783298	816683274076614656	1
360783298	233737858	1
360783298	7429102	1
360783298	2953974395	2
360783298	17494010	1
360783298	1071840474	2
360783298	995193054	1
360783298	432771620	1
360783298	27676828	1
360783298	550401754	1
360783298	76649729	4
360783298	24913074	2
360783298	234057152	1
360783298	2932617195	1
360783298	27989078	1
360783298	16374678	1
50666947	35716667	4
50666947	586531013	1
50666947	50666947	1
50666947	17202417	1
21306875	22536055	4
21306875	14688489	1
21306875	102238997	2
21306875	41387157	2
21306875	21787198	2
21306875	106291885	1
21306875	41272328	7
21306875	6904552	1
21306875	32625968	1
21306875	37999041	1
21306875	109446583	1
21306875	21401160	1
21306875	52774637	1
21306875	51462013	1
28384772	216881337	3
28384772	28384772	150
28384772	1080894931311431682	2
28384772	2862577383	1
28384772	18166778	2
28384772	109477875	6
28384772	3333055535	2
28384772	78523300	2
28384772	14335586	2
28384772	605153786	2
28384772	942156122	10
28384772	216776631	4
28384772	292929271	3
28384772	2353605901	2
28384772	30364057	1
28384772	150078976	2
28384772	29501253	3
28384772	30354991	4
28384772	65106660	1
28384772	17494010	6
28384772	1249982359	3
28384772	818948638890217473	1
28384772	25073877	9
28384772	248884036	1
28384772	46213956	1
28384772	91882544	1
28384772	15764644	6
28384772	18023647	1
28384772	293131808	1
28384772	232901331	3
28384772	247334603	3
28384772	519849143	1
28384772	282695161	2
28384772	4099171	1
28384772	715044396	1
28384772	432895323	3
28384772	1339835893	1
28384772	1079104563280527364	1
28384772	988573326376427520	2
28384772	435331179	1
28384772	1079776144524754944	1
28384772	2334193741	2
28384772	910492003359760384	1
28384772	14247236	1
28384772	88784440	1
28384772	203226736	1
28384772	74014041	8
28384772	25202268	1
28384772	815733290955112448	1
28384772	498459134	1
28384772	449588356	1
28384772	264361128	1
28384772	29465136	1
28384772	90651198	1
28384772	16873455	1
28384772	216299334	1
28384772	14384907	1
28384772	18695134	1
28384772	15745368	2
28384772	18464266	1
28384772	115485051	1
28384772	16153562	2
28384772	1209417007	1
28384772	468646961	1
28384772	28382704	2
28384772	738080573365702657	1
28384772	28162211	1
28384772	278124059	1
28384772	80612021	1
567352836	381672253	4
567352836	567352836	7
567352836	79790290	1
567352836	21495286	1
567352836	87469483	1
150281740	19173787	14
150281740	38445467	2
150281740	150281740	363
150281740	168531961	5
150281740	12612432	3
150281740	52510382	1
150281740	12134692	6
150281740	1536600704	2
150281740	269375709	6
150281740	14184699	5
150281740	23176276	1
150281740	44688778	3
150281740	38021361	6
150281740	1759181	1
150281740	95463107	1
150281740	15816098	2
150281740	21348880	3
150281740	15741036	4
150281740	18950712	1
150281740	227373977	2
150281740	4258569328	1
150281740	233484761	1
150281740	48120914	2
150281740	64088396	4
150281740	14327933	4
150281740	16930489	1
150281740	17466132	2
150281740	14347972	1
150281740	34371118	1
150281740	240107748	2
150281740	56701775	1
150281740	138141495	1
150281740	121489431	1
150281740	226222147	1
150281740	51462013	2
150281740	731400535	1
150281740	216881337	1
522526229	522526229	10
522526229	149913262	2
522526229	924836857988313088	1
522526229	14084847	2
522526229	82687751	1
522526229	18163893	1
522526229	2908170952	2
27074138	25073877	68
27074138	342803375	1
27074138	36728196	3
27074138	27074138	7
27074138	1055907624	1
27074138	24823987	1
27074138	35246396	2
46997109	46997109	35
46997109	15762819	5
46997109	461529170	1
46997109	69497103	7
46997109	930552552302792705	1
46997109	567769553	1
46997109	16076032	1
46997109	24775556	2
46997109	38445467	7
46997109	15198507	1
46997109	11246242	5
46997109	22536055	1
46997109	116871871	1
46997109	37841185	3
46997109	1074480192	1
46997109	1093949743	1
46997109	19365820	1
46997109	15986385	4
46997109	312149882	1
46997109	61657281	1
42016373	942156122	5
42016373	605153786	2
42016373	232901331	7
42016373	278124059	1
42016373	30354991	6
42016373	42016373	11
42016373	78523300	2
42016373	377609596	1
42016373	231510077	1
42016373	15808765	2
42016373	29501253	5
42016373	65106660	1
42016373	21406834	1
42016373	783792992	1
42016373	981802260	2
42016373	19400611	1
42016373	104198706	1
42016373	3044993235	1
42016373	25073877	17
42016373	15764644	3
42016373	14526877	1
42016373	288363743	1
42016373	14982804	1
42016373	18695134	1
42016373	17494010	4
42016373	7429102	1
42016373	36712233	1
42016373	16930489	1
42016373	19211550	2
42016373	510516465	1
42016373	18320938	1
42016373	435331179	1
42016373	282695161	1
42016373	2334193741	1
42016373	22956220	1
42016373	432895323	1
42016373	342863309	1
42016373	150078976	2
42016373	815733290955112448	1
74260111	4370261	3
74260111	74260111	4
74260111	65664369	3
74260111	46605026	1
74260111	22457041	1
1465982610	13218102	1
1465982610	19400611	2
1465982610	2655321690	43
1465982610	19040764	7
1465982610	2353605901	1
1465982610	16162149	21
1465982610	30815935	70
1465982610	21346398	23
1465982610	292929271	5
1465982610	439717095	22
1465982610	25073877	3
1465982610	16467567	3
1465982610	62734246	4
1465982610	18005085	1
1465982610	9862752	1
1465982610	2417586104	1
1465982610	45190383	7
1465982610	14571751	2
1465982610	1081101972	2
1465982610	17358750	1
1465982610	158769098	2
1465982610	20182089	7
1465982610	2461810448	1
1465982610	4797361833	1
1465982610	58581480	20
1465982610	2948211	1
1465982610	434634299	1
1465982610	456806128	1
1465982610	16249259	3
1465982610	12612432	1
1465982610	9677372	12
1465982610	14347972	1
1465982610	17499394	5
1465982610	19926983	1
1465982610	377778216	1
1465982610	47747074	1
1465982610	14828860	1
1465982610	15816595	1
1465982610	78523300	3
1465982610	20873135	20
1465982610	3333055535	2
1465982610	771152516	4
1465982610	705706292	3
1465982610	216776631	4
1465982610	16076032	3
1465982610	3040340676	1
1465982610	14776082	27
1465982610	14885540	1
1465982610	449588356	1
1465982610	106291885	4
1465982610	149913262	1
1465982610	949934436	4
1465982610	1626294277	2
1465982610	14411304	10
1465982610	133832049	4
1465982610	203226736	2
1465982610	18915145	1
1465982610	195826487	2
1465982610	29201047	1
1465982610	34371118	1
1465982610	48388417	1
1465982610	15764644	1
1465982610	15745368	2
1465982610	786309892990574592	1
1465982610	106516018	14
1465982610	16571075	1
1465982610	117876714	14
1465982610	22643800	5
1465982610	1465982610	2
1465982610	33591713	1
1465982610	818282957618216960	1
1465982610	3280010282	2
1465982610	15065156	1
1465982610	22346318	3
1465982610	52591694	1
1465982610	14775998	2
1465982610	22509548	1
1465982610	38497702	3
1465982610	36511031	1
1465982610	24002724	1
1465982610	15976705	1
1465982610	1660673196	2
1465982610	55790584	1
1465982610	1548489476	15
1465982610	150078976	1
1465982610	55948054	1
1465982610	813286	1
1465982610	24913074	2
1465982610	30354991	4
1465982610	31532083	3
1465982610	19211550	1
1465982610	147725246	6
1465982610	755113	1
1465982610	95431448	1
1465982610	131538331	1
1465982610	19173787	1
1465982610	25202268	1
1465982610	248735463	1
1465982610	806862084277407744	2
1465982610	288363743	1
1465982610	231510077	1
1465982610	148845723	4
1465982610	18697888	1
1465982610	21269970	1
1465982610	603025587	1
1465982610	91882544	1
1465982610	388513351	1
1465982610	19834403	1
1465982610	624413	2
1465982610	418991627	2
1465982610	22313347	1
1465982610	216299334	1
1465982610	294126378	1
1465982610	1536600704	1
1465982610	50011708	1
1465982610	36529101	1
1465982610	91069414	1
1465982610	46955476	1
1465982610	15024479	1
1465982610	47101500	1
1465982610	1046023987	2
1465982610	20479813	1
1465982610	820378690920058880	2
1465982610	19923144	1
1465982610	10615232	1
1465982610	19034656	1
1465982610	27245742	1
1465982610	244722043	1
1465982610	950783972	1
1465982610	19546277	1
1465982610	950531	1
1465982610	41764193	1
1465982610	120233868	1
1465982610	124224165	1
1465982610	34643610	1
1465982610	522282462	1
1465982610	48038024	1
1465982610	7998482	1
1465982610	47404357	1
1465982610	21348880	2
1465982610	48581849	1
1465982610	28096105	1
1465982610	226956469	1
1465982610	156975310	1
364977815	364977815	2
18947754	18947754	6
20520618	20520618	2
26812093	26812093	551
26812093	16491569	5
26812093	65106660	8
26812093	25073877	15
26812093	19523456	18
26812093	282545479	2
26812093	168531961	1
26812093	288363743	1
26812093	1480852568	2
26812093	454099919	4
26812093	45564482	1
26812093	15741036	1
26812093	12134692	2
26812093	12612432	2
26812093	233484761	1
26812093	108686283	1
26812093	343041182	1
26812093	225265639	2
26812093	240107748	3
26812093	11384102	2
26812093	21348880	4
26812093	55948054	1
26812093	14844867	1
26812093	138141495	1
26812093	466519303	2
26812093	38021361	1
26812093	107441863	1
26812093	263473924	1
26812093	1339835893	1
26812093	12889162	1
26812093	244722043	1
26812093	131538331	1
26812093	1759181	3
26812093	38445467	1
26812093	51462013	1
26812093	170861207	1
27860681	27860681	83
32317152	27493883	4
32317152	58579942	1
32317152	32317152	9
32317152	22677427	1
32317152	14247236	5
32317152	25073877	32
32317152	2331209359	1
32317152	51353013	1
32317152	1216789842	2
32317152	432895323	2
32317152	18166778	1
32317152	16873455	1
32317152	616737225	1
32317152	18967418	1
32317152	10615232	1
32317152	18916432	1
32317152	15745368	1
32317152	292929271	1
32317152	1969641703	1
279781141	16548412	5
279781141	279781141	10
279781141	15633626	1
279781141	1480852568	1
279781141	432895323	2
279781141	119491006	1
279781141	262756641	1
279781141	17060020	1
279781141	214622133	1
279781141	18916432	7
279781141	17800215	1
279781141	950531	1
279781141	19394188	1
279781141	225921757	1
279781141	150078976	1
279781141	15745368	1
279781141	171598736	1
279781141	25073877	1
279781141	15808765	1
279781141	21157904	1
279781141	29501253	1
279781141	293131808	1
464854839	464854839	130
464854839	25177918	1
464854839	24789175	2
464854839	87584353	2
464854839	12612432	1
464854839	14096763	1
464854839	51462013	1
26287962	26287962	1
26287962	14505838	1
427630477	427630477	570
427630477	272710377	1
427630477	14888467	2
427630477	44688778	8
427630477	377778216	5
427630477	60993405	1
427630477	3565248672	2
427630477	470792609	3
427630477	15728161	6
427630477	293314112	1
427630477	65106660	1
427630477	42153941	1
427630477	505865032	1
427630477	1132012321	2
427630477	68611923	1
427630477	15742985	3
427630477	27075032	2
427630477	153181367	1
427630477	21212087	1
427630477	498549828	1
14229412	146167871	1
14229412	14229412	6
14229412	21844854	1
14229412	1209417007	1
14229412	15808765	1
14229412	81513624	1
133767110	133767110	3
133767110	18294521	1
133767110	20369095	3
133767110	16930489	12
133767110	18215973	1
133767110	469194846	2
133767110	1074480192	1
133767110	499778198	1
133767110	231510077	1
133767110	44513878	1
133767110	90651198	2
133767110	813286	1
133767110	21348880	1
133767110	111141045	1
133767110	7259302	1
133767110	24295482	2
133767110	621400341	6
133767110	16893929	2
133767110	216299334	4
133767110	14469996	1
133767110	216881337	2
133767110	7381772	1
133767110	269375709	1
133767110	91038197	2
133767110	282695161	3
133767110	82687751	1
133767110	14728168	1
133767110	15605899	1
133767110	21157904	1
133767110	22055226	1
133767110	31053563	1
133767110	28384772	1
78716886	182398325	1
78716886	19785811	1
78716886	950531	16
78716886	78716886	23
78716886	16893929	1
78716886	69004966	1
78716886	22832236	2
78716886	15741036	5
78716886	41488991	3
78716886	12134692	1
78716886	18005085	1
78716886	15659909	1
78716886	206487352	2
78716886	235196204	1
78716886	25073877	1
78716886	305189255	1
78716886	19554219	1
45686755	17494010	1
45686755	82689705	1
45686755	19776650	2
16064506	16064506	4
16064506	21542518	1
16064506	18170896	1
16064506	108987695	2
16064506	24733117	1
16064506	24165761	1
16064506	25896141	1
16064506	22509548	1
16064506	216299334	1
16064506	25073877	1
16064506	49140008	1
16064506	193785644	1
2955485182	2955485182	88
2955485182	600463589	1
2955485182	296361085	1
2955485182	968650362	2
184623123	43508994	1
184623123	60680268	1
184623123	19173787	1
2863996955	2863996955	297
2863996955	24547879	1
2863996955	22187085	1
2863996955	31516565	1
2863996955	7855062	1
2863996955	322874617	1
2863996955	75190347	1
72949789	72949789	200
72949789	23664429	1
72949789	1101539173	1
72949789	30927826	5
72949789	15201979	5
72949789	25073877	6
72949789	14050550	1
72949789	14999172	3
72949789	36711022	1
72949789	84734907	2
72949789	281270833	2
72949789	242169927	2
72949789	89237846	2
72949789	16073416	2
72949789	87271106	1
72949789	21786618	1
72949789	240135871	19
72949789	17463923	1
72949789	240760644	1
72949789	261838928	1
72949789	826981822705889281	1
72949789	15458181	1
72949789	237845487	1
72949789	16906137	1
72949789	16442379	3
22093878	118845216	1
22093878	1339835893	1
22093878	16228398	1
22093878	22093878	5
22093878	714947334	1
22093878	112280016	1
22093878	28096105	7
22093878	20479813	1
22093878	16989178	1
22093878	252398355	1
22093878	17614200	1
22093878	14828860	1
22093878	15851614	1
22093878	28587919	1
22093878	148891227	1
22093878	87504275	1
22093878	20076659	2
22093878	19286059	1
22093878	5814502	1
14229561	14229561	47
14229561	808108063	2
14229561	19576571	1
14229561	26754354	3
14229561	78445977	1
14229561	36623013	1
14229561	16313045	1
14229561	18112393	1
14229561	83668232	2
14229561	165586474	1
32317533	22302678	2
32317533	32317533	5
32317533	237627239	2
32317533	388513351	1
32317533	522282462	1
32317533	454099919	1
32317533	15816711	1
32317533	19751542	1
32317533	21955183	2
32317533	14560097	2
32317533	79866048	1
32317533	8570392	1
32317533	35629711	1
1080307235350241280	1080307235350241280	14
93921487	36691154	5
93921487	451743265	2
93921487	93921487	3
93921487	193395018	1
93921487	35716667	1
93921487	230217212	1
93921487	267873112	1
89465043	214622133	1
89465043	14184699	36
89465043	45564482	1
89465043	63525003	7
89465043	14247236	1
89465043	89465043	7
89465043	1078693601356509184	1
89465043	121574367	1
89465043	25073877	46
89465043	186667011	13
89465043	452521774	1
89465043	19726613	5
89465043	432557320	1
89465043	432895323	5
89465043	16056306	2
89465043	449588356	2
89465043	150281740	1
89465043	15633626	1
89465043	70771229	1
89465043	29501253	2
89465043	4091551984	1
89465043	2417586104	2
89465043	2353605901	2
89465043	813286	1
89465043	19489239	1
89465043	15194242	1
89465043	1626294277	1
89465043	36529101	1
89465043	34176543	1
89465043	12612432	2
89465043	23613479	1
89465043	44688778	1
89465043	22677427	1
89465043	19394188	1
89465043	816683274076614656	1
89465043	216299334	7
89465043	818910970567344128	1
89465043	15745368	6
89465043	30354991	1
89465043	461697741	1
89465043	18320938	8
89465043	1428659995	1
89465043	171968009	2
89465043	1621271	1
89465043	15808765	2
89465043	18916432	2
89465043	11640472	1
89465043	25429371	1
89465043	825608011	1
89465043	121489431	1
89465043	17494010	1
89465043	14289960	4
89465043	9534522	1
89465043	24024778	1
89465043	6219652	3
89465043	25203361	1
89465043	21414413	1
89465043	14883320	1
2863210809	2863210809	122
2863210809	842072478834909184	1
2863210809	2975091705	1
2863210809	600463589	1
2863210809	150078976	1
2863210809	2964287128	1
2863210809	267186597	1
2863210809	118845216	1
2863210809	1511639706	1
2863210809	193794406	1
2863210809	217543151	1
15802688	100351634	1
15802688	114782468	1
15802688	16868756	6
15802688	138182116	1
15802688	27075032	1
15802688	11640472	1
37036390	37036390	6
37036390	555234735	1
37036390	69048123	1
368124273	74014041	25
368124273	975200486	1
368124273	459764007	1
368124273	48633738	1
368124273	284639726	1
368124273	342737639	1
368124273	25073877	1
368124273	91882544	1
368124273	232901331	1
368124273	55976150	1
368124273	368124273	1
368124273	20815668	1
34677134	105305259	1
34677134	14115587	1
34677134	34677134	1
22094233	25073877	1
22094233	22094233	2
22094233	18766459	1
949821883	949821883	77
949821883	25073877	136
949821883	18166778	8
949821883	468646961	10
949821883	2316383071	2
949821883	216776631	5
949821883	3223426134	1
949821883	1079776144524754944	3
949821883	432895323	7
949821883	455024343	1
949821883	11866582	1
949821883	18382184	5
949821883	58579942	4
949821883	91882544	2
949821883	818948638890217473	1
949821883	60680268	2
949821883	716813053	3
949821883	935148134505828353	7
949821883	499073990	1
949821883	878247600096509952	1
949821883	2353605901	8
949821883	116539435	1
949821883	15745368	3
949821883	2400284491	1
949821883	18266688	1
949821883	18464266	1
949821883	21728303	2
949821883	2863996955	1
949821883	963480595	5
949821883	14146966	1
949821883	19726613	1
949821883	28162211	1
949821883	616737225	1
949821883	300642262	1
949821883	755113	1
949821883	18320938	2
949821883	818910970567344128	3
949821883	3063996411	1
949821883	1209417007	3
949821883	323599188	1
949821883	27493883	1
949821883	1249982359	6
949821883	24165761	1
949821883	14247236	2
949821883	48117116	2
949821883	164554364	1
949821883	1216789842	1
949821883	225265639	1
949821883	25429371	1
949821883	4541535439	1
949821883	342863309	1
949821883	70468535	1
949821883	19211550	1
949821883	7855062	1
949821883	342803375	3
949821883	78523300	1
949821883	1074480192	7
949821883	232901331	1
949821883	15764644	1
949821883	18967418	1
949821883	225921757	1
949821883	1080894931311431682	1
949821883	29201047	1
949821883	17494010	1
949821883	33750798	2
949821883	216881337	1
949821883	202206694	1
949821883	942156122	1
949821883	634734888	1
949821883	36686040	1
27075032	27075032	288
27075032	69004966	1
27075032	9549942	2
27075032	242169927	1
27075032	18005085	2
27075032	19173787	1
27075032	293314112	1
27075032	16989178	1
27075032	56701775	2
27075032	232901331	1
27075032	15742985	1
27075032	244722043	2
27075032	36529101	1
27075032	12612432	1
27075032	44688778	4
27075032	263473924	1
27075032	153181367	1
27075032	11640472	1
27075032	343041182	1
27075032	18501487	1
27075032	427630477	2
27075032	138141495	2
27075032	64088396	1
27075032	950531	1
27075032	15865896	1
27075032	89297892	2
27075032	23283299	1
27075032	19416225	1
27075032	78523300	2
27075032	16068266	1
27075032	14347972	1
27075032	1536600704	1
27075032	1611627979	1
2207588833	2207588833	1
792011246	792011246	43
792011246	14085040	1
91038197	13218102	1
91038197	149913262	8
91038197	179245596	5
91038197	20182089	4
91038197	14096763	5
91038197	98471035	4
91038197	114859756	7
91038197	60680268	6
91038197	1480852568	4
91038197	22643800	23
91038197	168531961	4
91038197	190060414	5
91038197	15745368	3
91038197	203226736	2
91038197	15966651	1
91038197	449588356	3
91038197	18005085	2
91038197	16930489	4
91038197	82687751	1
91038197	34371118	1
91038197	20369095	1
91038197	90651198	1
91038197	23283299	3
91038197	1428659995	1
91038197	12612432	1
91038197	78523300	1
91038197	36728196	2
91038197	23818581	1
91038197	288363743	2
91038197	64088396	2
91038197	29226662	1
91038197	19007230	1
91038197	28096105	2
91038197	233484761	1
91038197	12889162	1
91038197	17919972	1
91038197	66455196	1
91038197	36891429	3
91038197	16007460	4
91038197	22302678	2
91038197	18881645	1
91038197	21212087	1
91038197	13023332	2
91038197	150281740	1
245441097	245441097	58
245441097	27075032	1
245441097	240107748	1
245441097	327567853	1
245441097	19173787	1
245441097	168531961	5
245441097	18005085	1
245441097	43277789	1
245441097	150281740	1
245441097	19400611	1
245441097	54106266	1
245441097	232901331	1
245441097	138182116	1
245441097	18320938	2
245441097	15816098	2
245441097	860807042	1
245441097	23176276	1
245441097	15742985	2
245441097	427630477	1
245441097	112280016	5
245441097	165586474	1
245441097	14327933	5
245441097	15757306	1
245441097	45190383	1
245441097	28096105	1
245441097	24295482	2
15802980	46213956	4
15802980	15802980	8
15802980	1089597794	7
15802980	22278303	2
15802980	16868756	2
15802980	56681659	1
15802980	913264628	1
15802980	16616061	1
93921930	93921930	22
93921930	19638751	1
93921930	971321346759196672	1
93921930	4797361833	2
93921930	133052366	1
93921930	80612021	2
93921930	1339835893	2
93921930	342863309	9
93921930	21658248	1
93921930	21728303	1
93921930	845788208503795712	3
93921930	25073877	11
93921930	239548513	2
93921930	47017680	2
93921930	16056306	1
93921930	813286	2
93921930	303861808	1
93921930	247334603	1
93921930	15976705	1
93921930	172858784	1
93921930	235217558	1
93921930	72198806	2
93921930	454099919	2
93921930	19726613	1
93921930	19394188	1
93921930	27493883	3
93921930	2467720274	2
93921930	818910970567344128	1
93921930	18382184	1
235217558	235217558	205
235217558	1249982359	1
235217558	2863210809	1
235217558	117004374	1
235217558	19407835	1
235217558	19426551	1
235217558	17976923	1
262480548	262480548	152
262480548	35026217	1
262480548	202724099	1
262480548	14483334	3
262480548	241201438	3
262480548	17442048	1
262480548	755113	1
262480548	31855526	1
262480548	39008044	1
262480548	4832812066	2
262480548	429825102	1
18162357	56864092	1
755835576	755835576	307
755835576	58579942	1
755835576	8917382	1
755835576	25073877	58
755835576	33276161	2
755835576	342803375	1
755835576	15956067	2
755835576	110213431	1
755835576	14247236	4
755835576	14888467	1
755835576	3012462963	1
755835576	18382184	2
755835576	225265639	3
755835576	7391432	3
755835576	18533219	1
755835576	824797212425191425	1
755835576	69986363	1
755835576	1480852568	1
755835576	15745368	1
755835576	34643610	2
755835576	26053643	1
755835576	806794262004150273	2
755835576	1177437224	1
755835576	17243913	3
755835576	279036722	1
755835576	822191111414444034	1
755835576	20712890	1
39133880	58579942	2
39133880	25073877	32
39133880	18586983	1
39133880	109579534	2
39133880	15764644	1
39133880	29221344	3
39133880	935148134505828353	1
39133880	14230524	1
39133880	432895323	3
39133880	39133880	15
39133880	19211550	1
39133880	25429371	1
39133880	73303753	1
39133880	2930635215	1
39133880	1077214808	6
39133880	117501995	1
39133880	818910970567344128	1
39133880	14146966	1
39133880	17564591	1
39133880	964032914626359296	1
39133880	91882544	2
39133880	468646961	4
39133880	819992522109894658	1
39133880	36712233	1
39133880	14247236	2
39133880	72198806	1
39133880	16873455	2
39133880	1405493413	1
39133880	47285504	1
39133880	15976705	1
39133880	824797212425191425	1
39133880	755113	1
39133880	118845216	1
39133880	3497941	1
39133880	2353605901	1
39133880	20182089	1
39133880	55369810	3
39133880	165586474	1
82649797	82649797	12
82649797	2863006655	1
82649797	586531013	1
82649797	137794015	1
82649797	5558312	2
82649797	605824568	3
82649797	33537967	4
82649797	242836537	1
82649797	110545675	2
82649797	233737858	1
82649797	296361085	1
82649797	1045110018	1
82649797	1068481578	1
82649797	262756641	1
82649797	217543151	1
82649797	555474658	1
82649797	17565514	1
82649797	1072467470	1
82649797	21269970	1
82649797	252819642	1
82649797	237763317	3
82649797	109071031	1
82649797	234128524	1
82649797	19926675	1
82649797	254189974	1
82649797	56681659	1
82649797	239949176	1
82649797	216832649	1
491332294	18560524	1
2966758114	2966758114	16
31007503	25073877	21
31007503	1249982359	28
31007503	47747074	1
31007503	16160352	1
31007503	818910970567344128	3
1132012321	18501487	12
1132012321	1132012321	93
1132012321	315331161	2
1132012321	35086898	8
